Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_PowerPlan,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkQuickSort.Parallel,QuickSort,BenchmarkQuickSort,Parallel,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,11,544238824,4096,132870.81,128,5,0,461
BenchmarkQuickSort.Parallel,QuickSort,BenchmarkQuickSort,Parallel,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,12,537120252,4096,131132.87,128,5,0,461
BenchmarkQuickSort.Parallel,QuickSort,BenchmarkQuickSort,Parallel,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,13,540823398,4096,132036.96,128,5,0,461
BenchmarkQuickSort.Parallel,QuickSort,BenchmarkQuickSort,Parallel,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,14,544176218,4096,132855.52,128,5,0,461
BenchmarkQuickSort.Parallel,QuickSort,BenchmarkQuickSort,Parallel,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,15,543883739,4096,132784.12,128,5,0,461
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Jitting,1,330374,1,330374,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Jitting,1,3557132,1,3557132,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Jitting,2,229607,16,14350.44,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Jitting,2,944913,16,59057.06,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,1,469330,16,29333.13,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,2,998265,32,31195.78,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,3,1935847,64,30247.61,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,4,4231055,128,33055.12,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,5,7996793,256,31237.47,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,6,12324548,512,24071.38,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,7,26579971,1024,25957,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,8,61663362,2048,30109.06,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,9,121939564,4096,29770.4,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,10,263904078,8192,32214.85,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,11,500713730,16384,30561.14,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,1,35006,16384,2.14,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,2,32264,16384,1.97,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,3,32359,16384,1.98,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,4,30205,16384,1.84,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,5,30709,16384,1.87,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,6,30271,16384,1.85,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,1,29293,16384,1.79,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,2,27859,16384,1.7,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,3,28895,16384,1.76,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,4,28517,16384,1.74,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,5,28414,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,6,28428,16384,1.74,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,7,28933,16384,1.77,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,8,49257,16384,3.01,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,9,28425,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,10,28425,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,11,28400,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,12,28403,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,13,28411,16384,1.73,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,14,28898,16384,1.76,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,15,28803,16384,1.76,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,1,540144517,16384,32967.8,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,2,556424963,16384,33961.48,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,3,520787521,16384,31786.35,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,4,485313336,16384,29621.18,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,5,489592746,16384,29882.37,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,6,544443650,16384,33230.2,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,7,498490304,16384,30425.43,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,1,489675500,16384,29887.42,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,2,547155732,16384,33395.74,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,3,538749074,16384,32882.63,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,4,488507227,16384,29816.11,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,5,487196355,16384,29736.11,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,6,493403264,16384,30114.95,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,7,488165580,16384,29795.26,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,8,499194877,16384,30468.44,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,9,537868199,16384,32828.87,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,10,495293083,16384,30230.29,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,11,510133600,16384,31136.08,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,12,494849774,16384,30203.23,127,1,0,4690
BenchmarkQuickSort.ParallelDepth,QuickSort,BenchmarkQuickSort,ParallelDepth,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,13,545271804,16384,33280.75,127,1,0,4690
